seed,pdiff_honest,pdiff_lazy,pdiff_spoof,ub_honest,ub_lazy,ub_spoof,ub_leak_honest,seal_eps0.05_lamB_honest,seal_eps0.05_lamB_lazy,seal_eps0.05_lamB_spoof,seal_eps0.05_lamA_honest,seal_eps0.05_lamA_lazy,seal_eps0.05_lamA_spoof,seal_eps0.05_flag_honest,seal_eps0.05_flag_lazy,seal_eps0.05_flag_spoof,seal_eps0.05_leak,seal_eps0.1_lamB_honest,seal_eps0.1_lamB_lazy,seal_eps0.1_lamB_spoof,seal_eps0.1_lamA_honest,seal_eps0.1_lamA_lazy,seal_eps0.1_lamA_spoof,seal_eps0.1_flag_honest,seal_eps0.1_flag_lazy,seal_eps0.1_flag_spoof,seal_eps0.1_leak,seal_eps0.25_lamB_honest,seal_eps0.25_lamB_lazy,seal_eps0.25_lamB_spoof,seal_eps0.25_lamA_honest,seal_eps0.25_lamA_lazy,seal_eps0.25_lamA_spoof,seal_eps0.25_flag_honest,seal_eps0.25_flag_lazy,seal_eps0.25_flag_spoof,seal_eps0.25_leak,seal_eps0.5_lamB_honest,seal_eps0.5_lamB_lazy,seal_eps0.5_lamB_spoof,seal_eps0.5_lamA_honest,seal_eps0.5_lamA_lazy,seal_eps0.5_lamA_spoof,seal_eps0.5_flag_honest,seal_eps0.5_flag_lazy,seal_eps0.5_flag_spoof,seal_eps0.5_leak,seal_eps1_lamB_honest,seal_eps1_lamB_lazy,seal_eps1_lamB_spoof,seal_eps1_lamA_honest,seal_eps1_lamA_lazy,seal_eps1_lamA_spoof,seal_eps1_flag_honest,seal_eps1_flag_lazy,seal_eps1_flag_spoof,seal_eps1_leak,seal_eps2_lamB_honest,seal_eps2_lamB_lazy,seal_eps2_lamB_spoof,seal_eps2_lamA_honest,seal_eps2_lamA_lazy,seal_eps2_lamA_spoof,seal_eps2_flag_honest,seal_eps2_flag_lazy,seal_eps2_flag_spoof,seal_eps2_leak,seal_eps4_lamB_honest,seal_eps4_lamB_lazy,seal_eps4_lamB_spoof,seal_eps4_lamA_honest,seal_eps4_lamA_lazy,seal_eps4_lamA_spoof,seal_eps4_flag_honest,seal_eps4_flag_lazy,seal_eps4_flag_spoof,seal_eps4_leak,seal_eps1e+06_lamB_honest,seal_eps1e+06_lamB_lazy,seal_eps1e+06_lamB_spoof,seal_eps1e+06_lamA_honest,seal_eps1e+06_lamA_lazy,seal_eps1e+06_lamA_spoof,seal_eps1e+06_flag_honest,seal_eps1e+06_flag_lazy,seal_eps1e+06_flag_spoof,seal_eps1e+06_leak
0,0.20607608420971466,0.2037912144762236,22.335518912047526,-0.001763558345327922,-0.0027336189734432467,7.802859734066229,0.5259090909090909,119.34780809858428,119.33397367562458,121.10182062678761,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5502272727272728,59.75287623244306,59.739041809483425,61.506888760646454,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5502272727272728,23.995585670488097,23.981751247528482,25.749598198691537,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5502272727272728,12.075946879517005,12.062112456557365,13.8299594077204,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5502272727272728,6.1151487045916495,6.101314281632007,7.869161232795051,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5502272727272728,3.132924093006729,3.119089670047091,4.886936621210132,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5502272727272728,1.6386038895564028,1.6247694665967602,3.3926164177598035,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5502272727272728,0.029836474777281033,0.01600205181763928,1.7838490029806815,0.018938957049884235,-0.002056181484074105,7.464055927928714,False,False,False,0.5579545454545455
1,0.2455180820896071,0.21941440347079577,21.167113610496635,-0.03457971629519786,-0.03024583950135553,9.553568982978131,0.540903540903541,135.17988131340994,135.145272749869,137.0886997095743,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5238095238095238,67.69023562132153,67.65562705778053,69.599054017486,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5238095238095238,27.196072856677556,27.161464293136657,29.104891252841977,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5240130240130241,13.697404872842544,13.662796309301557,15.606223269006948,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5240130240130241,6.946962439728126,6.91235387618721,8.855780835892576,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5240130240130241,3.569673866562691,3.535065303021751,5.478492262727132,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5238095238095238,1.8773967227961976,1.8427881592552648,3.7862151189606323,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5236060236060236,0.055511212996550326,0.020902649455618386,1.964329609160987,0.03952489133823396,-0.006386870203467823,8.358138794844319,False,False,False,0.5522995522995523
2,0.20421127024447813,0.19325272574861288,20.592989135444675,-0.025234258505659805,-0.011672667434249984,6.553771770124651,0.5279220779220779,-505.11469949714825,-505.14233510472025,-500.7685829533359,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5106060606060606,-252.80857304211426,-252.83620864968626,-248.46245649830198,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5106060606060606,-101.42349394716348,-101.4511295547355,-97.07737740335125,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5106060606060606,-50.95950652541219,-50.98714213298418,-46.61338998159993,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5106060606060606,-25.723368971404554,-25.751004578976573,-21.37725242759229,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5106060606060606,-13.097571501614118,-13.125207109186134,-8.751454957801853,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5106060606060605,-6.771091540819709,-6.798727148391727,-2.4249749970074497,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5106060606060605,0.03992177993905165,0.012286172367037917,4.386038323751316,0.026457943463100545,0.0011510988626481054,12.113206824870876,False,False,False,0.5227272727272727
3,0.24394373772997957,0.23737600788227042,27.434866321020987,-0.009659040844673856,-0.014445958076514286,9.634941657855647,0.5817515099223469,-1763.9728470647565,-1764.0118999707172,-1761.8576384419234,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.5603968938740294,-882.9187528698851,-882.9578057758456,-880.8035442470517,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.5603968938740294,-354.2813962958601,-354.32044920182057,-352.1661876730268,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.5603968938740294,-178.06093208427674,-178.0999849902373,-175.94572346144352,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.5603968938740294,-89.93622966019198,-89.97528256615247,-87.82102103735878,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.5603968938740294,-45.84688981922448,-45.88594272518499,-43.73168119639129,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.5603968938740294,-23.75479419865654,-23.793847104617043,-21.63958557582333,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.5603968938740294,0.02929402854627436,-0.009758877414229424,2.1445026513794803,0.018953488424460718,-0.022984498999310116,9.45297839604912,False,False,False,0.6125970664365833
4,0.24600988856707987,0.20800823331154616,46.98412500465179,0.004066516893117637,0.0015594762663255434,19.898454367981987,0.5391705069124424,1002.0489053714753,1001.9952879033526,1006.7799493264729,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5377042312526183,501.60891859527067,501.555301127148,506.3399625502684,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5377042312526183,201.34214329009907,201.28852582197646,206.0731872450967,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5377042312526183,101.24866734940841,101.19504988128574,105.97971130440601,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5377042312526183,51.193710217557545,51.14009274943494,55.924754172555225,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5377042312526183,26.150902071767085,26.097284603644486,30.881946026764748,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5374947633012149,13.602560133331737,13.54894266520912,18.3336040883294,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5372852953498115,0.09316397215474888,0.039546504032138774,4.824207927152415,0.047500782868658366,0.005902146421923641,18.259982204442974,False,False,False,0.5588604943443654
5,0.22807441192052538,0.18567994418516007,38.26801895523303,0.02190895746978777,0.012528193014574215,8.310959310061376,0.5371320037986704,-1590.4242049615405,-1590.4610148762501,-1587.5782809278742,0.07542260783461871,0.024924444270421484,13.09068717366755,True,True,True,0.5439696106362772,-796.0251020395086,-796.0619119542175,-793.1791780058414,0.07542260783461871,0.024924444270421484,13.09068717366755,True,True,True,0.5439696106362772,-319.38122216827384,-319.4180320829828,-316.5352981346067,0.07542260783461871,0.024924444270421484,13.09068717366755,True,True,True,0.5439696106362772,-160.49270487001237,-160.52951478472136,-157.64678083634524,0.07542260783461871,0.024924444270421484,13.09068717366755,True,True,True,0.5439696106362772,-81.03539911293817,-81.07220902764712,-78.18947507927102,0.07542260783461871,0.024924444270421484,13.09068717366755,True,True,True,0.5439696106362772,-41.28241203886362,-41.319221953572566,-38.43648800519646,0.07542260783461871,0.024924444270421484,13.09068717366755,True,True,False,0.5439696106362772,-21.36315729811527,-21.399967212824222,-18.517233264448116,0.07542260783461871,0.024924444270421484,13.09068717366755,True,True,False,0.5441595441595442,0.08167619848658968,0.04486628377763024,2.927600232153738,0.07542260783461871,0.024924444270421484,13.09068717366755,False,False,False,0.5056030389363723
6,0.23658590656732814,0.19720328354283012,20.298688683699275,-0.005834450015536765,-0.00019989179614250587,6.0080994642615595,0.553453947368421,-908.394369342892,-908.4486318164594,-906.3655185141016,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5516036184210527,-454.65098966027995,-454.70525213384724,-452.6221388314893,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5516036184210527,-182.4024383184065,-182.4567007919736,-180.37358748961586,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5516036184210527,-91.64879500928485,-91.70305748285196,-89.61994418049424,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5516036184210527,-46.264521132243445,-46.31878360581052,-44.23567030345281,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5516036184210527,-23.558485033861643,-23.612747507428725,-21.529634205071005,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5516036184210527,-12.181042721073524,-12.23530519464061,-10.152191892282888,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5516036184210527,0.0677767850003992,0.01351431143331376,2.096627613791035,0.05635448114156731,0.011549061714297306,7.8998435049376186,False,False,False,0.5170641447368423
7,0.19425398250741577,0.20547085282287395,44.99909534256297,-0.000772548016188383,0.005887061271957016,19.662889434526278,0.5090984284532672,-304.53679968853174,-304.55083973305494,-299.4638639397601,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5252274607113316,-152.42611126016212,-152.4401513046854,-147.3531755113905,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5252274607113316,-61.158852226640136,-61.172892271163434,-56.0859164778685,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5252274607113316,-30.735049303522363,-30.74908934804565,-25.662113554750785,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5252274607113316,-15.52064959572429,-15.53468964024758,-10.447713846952702,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5252274607113316,-7.908790256156235,-7.922830300679533,-2.835854507384654,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5252274607113316,-4.094672716936566,-4.1087127614598575,0.978263031835015,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5254342431761786,0.011561006643082142,-0.0024790378802080405,5.084496755414663,0.013435286029185284,-0.012789656892044535,19.403037123228266,False,False,False,0.5171629445822994
8,0.23937286295224733,0.20729106818340653,19.484121688103734,-0.03008820932426815,-0.024281954043603376,9.645045099948982,0.5144296839212092,-862.2462998064017,-862.26464131083,-861.3668703821469,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5048098946404032,-431.5596436809681,-431.5779851853967,-430.6802142567135,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5048098946404032,-173.14525470532644,-173.16359620975499,-172.2658252810718,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5048098946404032,-87.00320852198307,-87.02155002641155,-86.12377909772839,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5048098946404032,-43.92511188847122,-43.94345339289971,-43.04568246421652,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5048098946404032,-22.372870690118404,-22.391212194546892,-21.4934412658637,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5048098946404032,-11.573566933042546,-11.591908437471035,-10.694137508787854,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5045808520384791,0.05283545820565139,0.034493953777159185,0.9322648824603457,0.030857871150640818,0.00526629135385658,6.4907274093618,False,True,False,0.5013742556115437
9,0.20056275425842687,0.18730704076236823,30.387075272085404,-0.014163311397263484,-0.012581510637241156,8.280670369670664,0.5265573770491804,-671.8478464492399,-671.8676656263622,-670.4775477591128,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.6032786885245901,-336.26563581860415,-336.2854549957264,-334.89533712847714,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.6032786885245901,-134.91444307128424,-134.9342622484065,-133.54414438115708,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.6032786885245901,-67.79432714637012,-67.81414632349241,-66.42402845624302,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.6032786885245901,-34.228757625163944,-34.248576802286216,-32.858458935036836,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.6032786885245901,-17.435693241758745,-17.45551241888101,-16.065394551631627,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.6030601092896174,-9.02109720882343,-9.040916385945701,-7.650798518696317,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.6034972677595629,0.037957119063781984,0.018137941941513032,1.4082558091908957,0.018039777213857678,-0.014248880547948555,10.298504215668725,False,True,False,0.58775956284153
